STATE_CODE,STATE_CODE_EXP,SHRP_ID,START_DATE,TRF_DATA_TYPE,TRF_DATA_TYPE_EXP,LATITUDE,LONGITUDE,DATUM,DATUM_EXP,DATUM_OTHER
6,California,A321,5/14/92,7,Weight,,,,,
6,California,A330,5/14/92,7,Weight,,,,,
6,California,A340,5/14/92,7,Weight,,,,,
6,California,A350,5/14/92,7,Weight,,,,,
6,California,A351,5/14/92,7,Weight,,,,,
6,California,A352,5/14/92,7,Weight,,,,,
6,California,A353,5/14/92,7,Weight,,,,,
6,California,A361,5/14/92,7,Weight,,,,,
6,California,A362,5/14/92,7,Weight,,,,,
6,California,A363,5/14/92,7,Weight,,,,,
4,Arizona,0113,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0114,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0115,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0116,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0117,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0118,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0119,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0120,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0121,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0122,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0123,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0124,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0160,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0161,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0162,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0163,6/1/03,7,Weight,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0113,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0114,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0115,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0116,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0117,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0118,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0119,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0120,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0121,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0122,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0123,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0124,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0160,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0161,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0162,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0163,6/1/03,4,Classification,35.39979935,-114.26117,1,World Geodetic System 1984 (WGS84),
4,Arizona,0113,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0114,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0115,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0116,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0117,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0118,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0119,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0120,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0121,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0122,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0123,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0124,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0160,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0161,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0162,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0163,6/1/04,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0113,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0114,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0115,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0116,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0117,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0118,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0119,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0120,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0121,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0122,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0123,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0124,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0160,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0161,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
29,Missouri,B411,10/1/92,4,Classification,,,,,
29,Missouri,B430,10/1/92,4,Classification,,,,,
29,Missouri,5503,10/1/93,4,Classification,,,,,
29,Missouri,B410,10/1/93,4,Classification,,,,,
29,Missouri,B411,10/1/93,4,Classification,,,,,
29,Missouri,B430,10/1/93,4,Classification,,,,,
29,Missouri,5503,10/1/93,7,Weight,,,,,
29,Missouri,B410,10/1/93,7,Weight,,,,,
29,Missouri,B411,10/1/93,7,Weight,,,,,
29,Missouri,B430,10/1/93,7,Weight,,,,,
29,Missouri,0901,1/1/97,7,Weight,,,,,
29,Missouri,0902,1/1/97,7,Weight,,,,,
29,Missouri,0903,1/1/97,7,Weight,,,,,
29,Missouri,0959,1/1/97,7,Weight,,,,,
29,Missouri,0960,1/1/97,7,Weight,,,,,
29,Missouri,0961,1/1/97,7,Weight,,,,,
29,Missouri,0962,1/1/97,7,Weight,,,,,
29,Missouri,0963,1/1/97,7,Weight,,,,,
29,Missouri,0964,1/1/97,7,Weight,,,,,
29,Missouri,0901,1/1/98,7,Weight,,,,,
29,Missouri,0902,1/1/98,7,Weight,,,,,
29,Missouri,0903,1/1/98,7,Weight,,,,,
29,Missouri,0959,1/1/98,7,Weight,,,,,
29,Missouri,0960,1/1/98,7,Weight,,,,,
29,Missouri,0961,1/1/98,7,Weight,,,,,
29,Missouri,0962,1/1/98,7,Weight,,,,,
29,Missouri,0963,1/1/98,7,Weight,,,,,
29,Missouri,0964,1/1/98,7,Weight,,,,,
20,Kansas,1009,11/19/92,4,Classification,,,,,
20,Kansas,1009,1/4/93,4,Classification,,,,,
21,Kentucky,4025,4/1/92,7,Weight,,,,,
20,Kansas,4053,6/17/91,4,Classification,,,,,
20,Kansas,4053,2/5/92,4,Classification,,,,,
20,Kansas,4053,5/21/92,7,Weight,,,,,
20,Kansas,4053,1/28/93,4,Classification,,,,,
20,Kansas,4053,1/28/93,7,Weight,,,,,
21,Kentucky,1034,1/1/91,3,Volume,,,,,
21,Kentucky,B310,1/1/91,3,Volume,,,,,
21,Kentucky,B320,1/1/91,3,Volume,,,,,
21,Kentucky,B330,1/1/91,3,Volume,,,,,
21,Kentucky,B340,1/1/91,3,Volume,,,,,
21,Kentucky,B350,1/1/91,3,Volume,,,,,
21,Kentucky,1034,1/1/92,3,Volume,,,,,
21,Kentucky,B310,1/1/92,3,Volume,,,,,
21,Kentucky,B320,1/1/92,3,Volume,,,,,
21,Kentucky,B330,1/1/92,3,Volume,,,,,
21,Kentucky,B340,1/1/92,3,Volume,,,,,
21,Kentucky,B350,1/1/92,3,Volume,,,,,
21,Kentucky,6040,5/31/90,7,Weight,,,,,
20,Kansas,6026,1/31/92,4,Classification,,,,,
20,Kansas,6026,9/9/92,7,Weight,,,,,
20,Kansas,6026,1/12/93,4,Classification,,,,,
20,Kansas,6026,1/12/93,7,Weight,,,,,
20,Kansas,6026,1/7/94,4,Classification,,,,,
20,Kansas,7073,9/17/92,4,Classification,,,,,
20,Kansas,7085,9/16/92,4,Classification,,,,,
20,Kansas,7085,3/1/93,4,Classification,,,,,
20,Kansas,7085,9/25/93,7,Weight,,,,,
20,Kansas,7085,10/9/93,7,Weight,,,,,
20,Kansas,7085,1/4/94,4,Classification,,,,,
20,Kansas,7085,4/4/94,7,Weight,,,,,
20,Kansas,9037,7/12/91,4,Classification,,,,,
20,Kansas,9037,10/7/91,7,Weight,,,,,
20,Kansas,9037,10/20/91,7,Weight,,,,,
20,Kansas,9037,1/1/92,4,Classification,,,,,
20,Kansas,9037,6/19/92,7,Weight,,,,,
48,Texas,5024,11/1/93,7,Weight,,,,,
48,Texas,5026,8/10/90,4,Classification,,,,,
48,Texas,5026,1/20/93,7,Weight,,,,,
46,South Dakota,0662,1/1/03,4,Classification,45.45817184,-98.15295,1,World Geodetic System 1984 (WGS84),
46,South Dakota,0601,1/1/92,7,Weight,,,,,
46,South Dakota,0602,1/1/92,7,Weight,,,,,
46,South Dakota,0603,1/1/92,7,Weight,,,,,
46,South Dakota,0604,1/1/92,7,Weight,,,,,
46,South Dakota,0605,1/1/92,7,Weight,,,,,
46,South Dakota,0606,1/1/92,7,Weight,,,,,
46,South Dakota,0607,1/1/92,7,Weight,,,,,
46,South Dakota,0608,1/1/92,7,Weight,,,,,
46,South Dakota,0660,1/1/92,7,Weight,,,,,
46,South Dakota,0661,1/1/92,7,Weight,,,,,
46,South Dakota,0662,1/1/92,7,Weight,,,,,
46,South Dakota,0601,1/1/03,7,Weight,45.45817184,-98.15295,1,World Geodetic System 1984 (WGS84),
46,South Dakota,0602,1/1/03,7,Weight,45.45817184,-98.15295,1,World Geodetic System 1984 (WGS84),
46,South Dakota,0603,1/1/03,7,Weight,45.45817184,-98.15295,1,World Geodetic System 1984 (WGS84),
46,South Dakota,0604,1/1/03,7,Weight,45.45817184,-98.15295,1,World Geodetic System 1984 (WGS84),
46,South Dakota,0605,1/1/03,7,Weight,45.45817184,-98.15295,1,World Geodetic System 1984 (WGS84),
46,South Dakota,0606,1/1/03,7,Weight,45.45817184,-98.15295,1,World Geodetic System 1984 (WGS84),
46,South Dakota,0607,1/1/03,7,Weight,45.45817184,-98.15295,1,World Geodetic System 1984 (WGS84),
46,South Dakota,0608,1/1/03,7,Weight,45.45817184,-98.15295,1,World Geodetic System 1984 (WGS84),
46,South Dakota,0660,1/1/03,7,Weight,45.45817184,-98.15295,1,World Geodetic System 1984 (WGS84),
46,South Dakota,0661,1/1/03,7,Weight,45.45817184,-98.15295,1,World Geodetic System 1984 (WGS84),
46,South Dakota,0662,1/1/03,7,Weight,45.45817184,-98.15295,1,World Geodetic System 1984 (WGS84),
46,South Dakota,3010,1/1/03,4,Classification,,,,,
46,South Dakota,3010,1/1/03,7,Weight,,,,,
46,South Dakota,3012,1/1/03,4,Classification,,,,,
46,South Dakota,3012,1/1/92,7,Weight,,,,,
46,South Dakota,3012,1/1/03,7,Weight,,,,,
46,South Dakota,3052,1/1/97,4,Classification,,,,,
46,South Dakota,3052,1/1/03,4,Classification,,,,,
46,South Dakota,3012,1/1/92,4,Classification,,,,,
46,South Dakota,3052,1/1/03,7,Weight,,,,,
31,Nebraska,0113,1/1/01,4,Classification,,,,,
31,Nebraska,0114,1/1/01,4,Classification,,,,,
31,Nebraska,0115,1/1/01,4,Classification,,,,,
31,Nebraska,0116,1/1/01,4,Classification,,,,,
31,Nebraska,0117,1/1/01,4,Classification,,,,,
31,Nebraska,0118,1/1/01,4,Classification,,,,,
31,Nebraska,0119,1/1/01,4,Classification,,,,,
31,Nebraska,0120,1/1/01,4,Classification,,,,,
31,Nebraska,0121,1/1/01,4,Classification,,,,,
31,Nebraska,0122,1/1/01,4,Classification,,,,,
31,Nebraska,0123,1/1/01,4,Classification,,,,,
31,Nebraska,0124,1/1/01,4,Classification,,,,,
31,Nebraska,0113,1/1/01,7,Weight,,,,,
31,Nebraska,0114,1/1/01,7,Weight,,,,,
31,Nebraska,0115,1/1/01,7,Weight,,,,,
31,Nebraska,0116,1/1/01,7,Weight,,,,,
31,Nebraska,0117,1/1/01,7,Weight,,,,,
31,Nebraska,0118,1/1/01,7,Weight,,,,,
31,Nebraska,0119,1/1/01,7,Weight,,,,,
31,Nebraska,0120,1/1/01,7,Weight,,,,,
31,Nebraska,0121,1/1/01,7,Weight,,,,,
31,Nebraska,0122,1/1/01,7,Weight,,,,,
31,Nebraska,0123,1/1/01,7,Weight,,,,,
31,Nebraska,0124,1/1/01,7,Weight,,,,,
31,Nebraska,3024,1/1/92,7,Weight,,,,,
31,Nebraska,3024,1/1/91,7,Weight,,,,,
31,Nebraska,3033,1/1/91,4,Classification,,,,,
31,Nebraska,3033,1/1/90,4,Classification,,,,,
31,Nebraska,3033,1/1/92,7,Weight,,,,,
31,Nebraska,3033,1/1/91,7,Weight,,,,,
31,Nebraska,5052,1/1/90,4,Classification,,,,,
31,Nebraska,5052,1/1/00,4,Classification,,,,,
31,Nebraska,5052,1/1/92,7,Weight,,,,,
31,Nebraska,5052,1/1/91,7,Weight,,,,,
31,Nebraska,6700,1/1/90,7,Weight,,,,,
31,Nebraska,6700,1/1/91,7,Weight,,,,,
31,Nebraska,6701,1/1/92,7,Weight,,,,,
31,Nebraska,6701,1/1/91,7,Weight,,,,,
31,Nebraska,7005,1/1/92,4,Classification,,,,,
31,Nebraska,7005,1/1/91,4,Classification,,,,,
31,Nebraska,0113,1/1/00,4,Classification,,,,,
31,Nebraska,0114,1/1/00,4,Classification,,,,,
55,Wisconsin,0901,1/1/94,4,Classification,,,,,
55,Wisconsin,0902,1/1/94,4,Classification,,,,,
55,Wisconsin,0903,1/1/94,4,Classification,,,,,
55,Wisconsin,0907,1/1/94,4,Classification,,,,,
55,Wisconsin,0908,1/1/94,4,Classification,,,,,
55,Wisconsin,0909,1/1/94,4,Classification,,,,,
55,Wisconsin,0901,2/1/94,7,Weight,,,,,
55,Wisconsin,0902,2/1/94,7,Weight,,,,,
55,Wisconsin,0903,2/1/94,7,Weight,,,,,
55,Wisconsin,0907,2/1/94,7,Weight,,,,,
55,Wisconsin,0908,2/1/94,7,Weight,,,,,
55,Wisconsin,0909,2/1/94,7,Weight,,,,,
55,Wisconsin,0901,2/2/94,3,Volume,,,,,
55,Wisconsin,0902,2/2/94,3,Volume,,,,,
55,Wisconsin,0903,2/2/94,3,Volume,,,,,
55,Wisconsin,0907,2/2/94,3,Volume,,,,,
55,Wisconsin,0908,2/2/94,3,Volume,,,,,
55,Wisconsin,0909,2/2/94,3,Volume,,,,,
55,Wisconsin,0901,8/22/95,7,Weight,,,,,
55,Wisconsin,0902,8/22/95,7,Weight,,,,,
55,Wisconsin,0903,8/22/95,7,Weight,,,,,
55,Wisconsin,0907,8/22/95,7,Weight,,,,,
55,Wisconsin,0908,8/22/95,7,Weight,,,,,
55,Wisconsin,0909,8/22/95,7,Weight,,,,,
48,Texas,1060,10/9/90,4,Classification,,,,,
48,Texas,1060,6/3/91,7,Weight,,,,,
48,Texas,1060,4/19/93,7,Weight,,,,,
48,Texas,1060,6/12/96,7,Weight,,,,,
48,Texas,1060,6/13/96,4,Classification,,,,,
48,Texas,1060,1/27/98,7,Weight,,,,,
48,Texas,1065,5/31/90,4,Classification,,,,,
48,Texas,1065,7/16/91,7,Weight,,,,,
48,Texas,1065,9/21/93,7,Weight,,,,,
48,Texas,1065,11/5/96,7,Weight,,,,,
48,Texas,1065,11/7/96,4,Classification,,,,,
48,Texas,1068,6/5/90,4,Classification,,,,,
48,Texas,1068,9/10/96,7,Weight,,,,,
4,Arizona,0162,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0163,6/1/05,4,Classification,35.40013885,-114.262,1,World Geodetic System 1984 (WGS84),
16,Idaho,1020,2/27/03,7,Weight,42.74055099,-114.43746,1,World Geodetic System 1984 (WGS84),
16,Idaho,A310,2/27/03,7,Weight,42.74055099,-114.43746,1,World Geodetic System 1984 (WGS84),
16,Idaho,A320,2/27/03,7,Weight,42.74055099,-114.43746,1,World Geodetic System 1984 (WGS84),
16,Idaho,A330,2/27/03,7,Weight,42.74055099,-114.43746,1,World Geodetic System 1984 (WGS84),
16,Idaho,A350,2/27/03,7,Weight,42.74055099,-114.43746,1,World Geodetic System 1984 (WGS84),
16,Idaho,1010,9/1/08,7,Weight,,,,,
16,Idaho,C310,9/1/08,7,Weight,,,,,
16,Idaho,C320,9/1/08,7,Weight,,,,,
16,Idaho,C330,9/1/08,7,Weight,,,,,
16,Idaho,C350,9/1/08,7,Weight,,,,,
16,Idaho,1021,4/1/02,7,Weight,43.65116882,-111.9262,1,World Geodetic System 1984 (WGS84),
16,Idaho,B310,4/1/02,7,Weight,43.65116882,-111.9262,1,World Geodetic System 1984 (WGS84),
16,Idaho,B320,4/1/02,7,Weight,43.65116882,-111.9262,1,World Geodetic System 1984 (WGS84),
16,Idaho,B330,4/1/02,7,Weight,43.65116882,-111.9262,1,World Geodetic System 1984 (WGS84),
16,Idaho,B350,4/1/02,7,Weight,43.65116882,-111.9262,1,World Geodetic System 1984 (WGS84),
4,Arizona,0501,6/1/03,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0502,6/1/03,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0503,6/1/03,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0504,6/1/03,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0505,6/1/03,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0506,6/1/03,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0507,6/1/03,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0508,6/1/03,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0509,6/1/03,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0559,6/1/03,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0560,6/1/03,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0501,4/1/04,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0502,4/1/04,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0503,4/1/04,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0504,4/1/04,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0505,4/1/04,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0506,4/1/04,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0507,4/1/04,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0508,4/1/04,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0509,4/1/04,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0559,4/1/04,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0560,4/1/04,4,Classification,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0501,6/1/03,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0502,6/1/03,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0503,6/1/03,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0504,6/1/03,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0505,6/1/03,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0506,6/1/03,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0507,6/1/03,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0508,6/1/03,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0509,6/1/03,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0559,6/1/03,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0560,6/1/03,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0501,4/1/04,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0502,4/1/04,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0503,4/1/04,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0504,4/1/04,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0505,4/1/04,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0506,4/1/04,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0507,4/1/04,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0508,4/1/04,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0509,4/1/04,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0559,4/1/04,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0560,4/1/04,7,Weight,32.82897949,-111.99924,1,World Geodetic System 1984 (WGS84),
4,Arizona,0601,11/2/02,4,Classification,35.21788025,-111.56095,1,World Geodetic System 1984 (WGS84),
4,Arizona,0602,11/2/02,4,Classification,35.21788025,-111.56095,1,World Geodetic System 1984 (WGS84),
4,Arizona,0603,11/2/02,4,Classification,35.21788025,-111.56095,1,World Geodetic System 1984 (WGS84),
4,Arizona,0604,11/2/02,4,Classification,35.21788025,-111.56095,1,World Geodetic System 1984 (WGS84),
4,Arizona,0605,11/2/02,4,Classification,35.21788025,-111.56095,1,World Geodetic System 1984 (WGS84),
4,Arizona,0606,11/2/02,4,Classification,35.21788025,-111.56095,1,World Geodetic System 1984 (WGS84),
4,Arizona,0607,11/2/02,4,Classification,35.21788025,-111.56095,1,World Geodetic System 1984 (WGS84),
4,Arizona,0608,11/2/02,4,Classification,35.21788025,-111.56095,1,World Geodetic System 1984 (WGS84),
4,Arizona,0659,11/2/02,4,Classification,35.21788025,-111.56095,1,World Geodetic System 1984 (WGS84),
4,Arizona,0660,11/2/02,4,Classification,35.21788025,-111.56095,1,World Geodetic System 1984 (WGS84),
48,Texas,5026,9/18/96,4,Classification,,,,,
48,Texas,5026,9/19/96,7,Weight,,,,,
48,Texas,5035,10/15/91,4,Classification,,,,,
48,Texas,5154,6/4/90,4,Classification,,,,,
48,Texas,5154,11/14/91,7,Weight,,,,,
48,Texas,5154,2/24/98,7,Weight,,,,,
48,Texas,5274,7/21/90,4,Classification,,,,,
48,Texas,5278,5/10/90,4,Classification,,,,,
48,Texas,5278,4/8/91,7,Weight,,,,,
48,Texas,5278,7/13/93,7,Weight,,,,,
48,Texas,5283,6/23/90,4,Classification,,,,,
40,Oklahoma,4165,11/18/93,7,Weight,,,,,
40,Oklahoma,4165,1/1/95,4,Classification,,,,,
40,Oklahoma,4166,5/1/93,3,Volume,,,,,
40,Oklahoma,4166,5/1/93,4,Classification,,,,,
40,Oklahoma,4166,5/1/93,7,Weight,,,,,
40,Oklahoma,5021,1/1/95,3,Volume,,,,,
40,Oklahoma,5021,1/1/95,4,Classification,,,,,
40,Oklahoma,5021,1/1/95,7,Weight,,,,,
40,Oklahoma,6010,1/1/95,3,Volume,,,,,
40,Oklahoma,6010,1/1/95,4,Classification,,,,,
40,Oklahoma,6010,1/1/95,7,Weight,,,,,
40,Oklahoma,7024,1/1/93,3,Volume,,,,,
40,Oklahoma,7024,1/1/93,4,Classification,,,,,
40,Oklahoma,7024,1/1/93,7,Weight,,,,,
35,New Mexico,1002,3/18/91,3,Volume,,,,,
35,New Mexico,1002,3/18/91,4,Classification,,,,,
35,New Mexico,1002,3/18/91,7,Weight,,,,,
35,New Mexico,1002,10/28/91,4,Classification,,,,,
35,New Mexico,1002,10/28/91,7,Weight,,,,,
35,New Mexico,1002,2/1/93,3,Volume,,,,,
35,New Mexico,1002,1/2/95,3,Volume,,,,,
35,New Mexico,1002,1/30/95,7,Weight,,,,,
48,Texas,6160,6/4/90,4,Classification,,,,,
48,Texas,6160,7/16/91,7,Weight,,,,,
48,Texas,6160,8/3/93,7,Weight,,,,,
48,Texas,6179,6/4/90,4,Classification,,,,,
48,Texas,6179,7/16/91,7,Weight,,,,,
48,Texas,6179,8/3/93,7,Weight,,,,,
48,Texas,7165,10/8/90,4,Classification,,,,,
48,Texas,7165,2/25/98,7,Weight,,,,,
48,Texas,9005,6/8/90,4,Classification,,,,,
48,Texas,K310,6/8/90,4,Classification,,,,,
48,Texas,K320,6/8/90,4,Classification,,,,,
48,Texas,K330,6/8/90,4,Classification,,,,,
48,Texas,K340,6/8/90,4,Classification,,,,,
48,Texas,K350,6/8/90,4,Classification,,,,,
48,Texas,K351,6/8/90,4,Classification,,,,,
48,Texas,9005,1/15/91,7,Weight,,,,,
